,Load,PV,Diswasher,Dryer,Heat_pump,Water_heater,Washing_machine,Dehumidifier,Temp_in,Temp_out,Pressure_out,Humidity_in,Humidity_out,RTP
30-06-2019 15:00,0.764833333,2.190083333,0,0,0,0.014660833,0,0.596584667,32,35.2,961,42.7,28.3,0.6375766
30-06-2019 16:00,0.773,1.799833333,0,0,0,0.014601,0,0.596047333,32.4,34.8,961,42,28.6,0.6387569
30-06-2019 17:00,0.757,1.180583333,0,0,0,0.014543667,0,0.589866,32.5,34.1,961,41.5,27.7,0.6670841
30-06-2019 18:00,0.300916667,0.522083333,0,0,0,0.004309167,0,0.111796167,32.6,33,961,41.9,32.8,0.6898317
30-06-2019 19:00,0.16675,0.176833333,0,0,0,0.001322333,0,0,32.6,31,961,42,40.7,0.7154764
30-06-2019 20:00,0.15975,0.00575,0,0,0,0.001307667,0,0,32.2,29.3,961,42.2,43.6,0.7266356
30-06-2019 21:00,0.162416667,0,0,0,0,0.001216833,0,0,31.9,27.8,961,42.8,51.8,0.7367218
30-06-2019 22:00,0.152916667,0,0,0,0,0.001235,0,0,31.7,26.6,961,44,57.2,0.7416576
30-06-2019 23:00,0.152166667,0,0,0,0,0.001266,0,0,31.5,26,961,44,59.6,0.713545
01-07-2019 00:00,0.151583333,0,0,0,0,0.001271333,0,0,31.3,25.7,962,44,59.8,0.7078581
01-07-2019 01:00,0.151416667,0,0,0,0,0.001263833,0,0,31.1,26,962,44,58.2,0.7065705
01-07-2019 02:00,0.1415,0,0,0,0,0.001259,0,0,30.9,26.2,962,44,54.5,0.6785652
01-07-2019 03:00,0.133833333,0,0,0,0,0.001251,0,0,30.7,25.9,961,43.9,53.7,0.6767411
01-07-2019 04:00,0.4775,0,0,0,0,0.001272,0,0.346062,30.5,25.2,961,42.6,51.4,0.6743805
01-07-2019 05:00,0.287333333,0,0,0,0,0.001269333,0,0.117081333,30.2,25,961,40.7,48.5,0.6605388
01-07-2019 06:00,0.151916667,0,0,0,0,0.001257,0,0,30.2,26.2,962,41.6,51.3,0.6253444
01-07-2019 07:00,0.151833333,0.35425,0,0,0,0.002255667,0,0,30.6,30.1,962,41.6,39.4,0.6398299
01-07-2019 08:00,0.544916667,0.7325,0,0,0,0.007989667,0,0.3708285,30.6,30.4,963,41,38.4,0.6527059
01-07-2019 09:00,0.565416667,0.973,0,0,0,0.007877167,0,0.378796,30.6,30.5,963,41,39.5,0.6449803
01-07-2019 10:00,0.693166667,1.485916667,0,0,0,0.009604,0,0.554709,30.5,29.6,963,42,42.2,0.6607534
01-07-2019 11:00,0.748083333,2.36975,0,0,0,0.014353167,0,0.591592333,30.5,31,962,41,33.4,0.6586074
01-07-2019 12:00,0.742833333,2.524083333,0,0,0,0.014409667,0,0.587849667,30.6,30.7,962,38.8,31.3,0.6595731
01-07-2019 13:00,0.777333333,2.53225,0,0,0,0.014508333,0,0.5994115,31,31.7,961,37.1,27.8,0.6587147
01-07-2019 14:00,0.767,2.415166667,0,0,0,0.014533,0,0.599929167,31.4,32.7,960,36.1,25.4,0.6069961
01-07-2019 15:00,0.763166667,2.124416667,0,0,0,0.013855667,0,0.597963,31.9,33.3,960,36.4,25.8,0.5958369
01-07-2019 16:00,0.760916667,1.862166667,0,0,0,0.014563167,0,0.593634833,32.4,33.3,960,36,26.5,0.5968026
01-07-2019 17:00,0.349666667,0.761833333,0,0,0,0.0037565,0,0.120871833,32.4,31.8,960,36.4,31.5,0.6000216
01-07-2019 18:00,0.163666667,0.40225,0,0,0,0.001336833,0,0,32.4,29.9,960,40.2,44.8,0.6221254
01-07-2019 19:00,0.153,0.008666667,0,0,0,0.001327333,0,0,32,27.9,961,42,52.9,0.6650454
01-07-2019 20:00,0.152916667,0,0,0,0,0.0012495,0,0,31.8,27.2,961,42,52.3,0.7188027
01-07-2019 21:00,0.132583333,0,0,0,0,0.001201833,0,0,31.6,26.5,961,42.6,56.2,0.7387605
01-07-2019 22:00,0.152,0,0,0,0,0.001237833,0,0,31.3,25,962,42.9,60.8,0.7398335
01-07-2019 23:00,0.161083333,0,0,0,0,0.0012475,0,0,31.2,23.7,962,43,64.8,0.681355
02-07-2019 00:00,0.154666667,0,0,0,0,0.001263833,0,0,30.8,23.4,963,43,66.2,0.6381131
02-07-2019 01:00,0.155833333,0,0,0,0,0.001261833,0,0,30.7,21.7,963,43.6,79.4,0.6121465
02-07-2019 02:00,0.187416667,0,0,0,0,0.001270667,0,0.058995833,30.4,20.5,963,44.5,80.8,0.6122538
02-07-2019 03:00,0.71225,0,0,0,0,0.001261833,0,0.565931,30.1,20.2,963,45,82,0.613756
02-07-2019 04:00,0.727666667,0,0,0,0,0.0012515,0,0.577416667,29.9,20.1,963,45.5,83,0.6392934
02-07-2019 05:00,0.296666667,0.015416667,0,0,0,0.001262833,0,0.126114167,29.8,20.8,963,46,82.5,0.6812477
02-07-2019 06:00,0.130666667,0.15475,0,0,0,0.001260667,0,0,29.7,22,963,46.2,78.5,0.68672
02-07-2019 07:00,0.161416667,0.346166667,0,0,0,0.001896667,0,0,29.7,22.7,963,47,73.5,0.7400481
02-07-2019 08:00,0.14125,0.34075,0,0,0,0.001251333,0,0,29.6,22.1,963,47,76.7,0.7431598
02-07-2019 09:00,0.47875,1.1585,0,0,0,0.008200333,0,0.343549333,29.7,24.5,963,47.9,67.4,0.7557139
02-07-2019 10:00,0.750083333,1.927833333,0,0,0,0.01365,0,0.5872555,29.6,26.6,963,46.9,54,0.781144
02-07-2019 11:00,0.759,2.360083333,0,0,0,0.014231333,0,0.595403667,29.7,27.6,962,46.6,50.6,0.7953076
02-07-2019 12:00,0.76025,2.221833333,0,0,0,0.0142655,0,0.597180833,29.8,27.7,962,46.6,48.2,0.7973463
02-07-2019 13:00,0.762083333,2.586,0,0,0,0.014315333,0,0.600333833,30,28.3,962,46.2,48.6,0.7848995
02-07-2019 14:00,0.75975,2.016166667,0,0,0,0.011213667,0,0.600997,30.3,28.2,962,45.7,46.5,0.768268
02-07-2019 15:00,0.762666667,2.318666667,0,0,0,0.0144985,0,0.604325,30.6,28.9,961,45,43.4,0.7602205
02-07-2019 16:00,0.50225,1.362416667,0,0,0,0.006437667,0,0.3327005,30.8,28.6,961,44.6,44.5,0.7590402
02-07-2019 17:00,0.15275,1.328166667,0,0,0,0.003719,0,0,30.9,28,961,44,44.8,0.7591475
02-07-2019 18:00,0.1575,0.307416667,0,0,0,0.0012655,0,0,30.8,27.3,960,44,46.6,0.7444474
02-07-2019 19:00,0.1495,0.154583333,0,0,0,0.001283667,0,0,30.6,26.4,961,44.2,52.1,0.7440182
02-07-2019 20:00,0.149416667,0.029666667,0,0,0,0.001266,0,0,30.4,25.2,961,44.8,56.8,0.7551774
02-07-2019 21:00,0.147166667,0,0,0,0,0.001202833,0,0,30.2,23.9,962,44.7,61.6,0.7509927
02-07-2019 22:00,0.143666667,0,0,0,0,0.001231833,0,0,30,23.4,962,44.4,63.4,0.7449839
02-07-2019 23:00,0.141666667,0,0,0,0,0.001245833,0,0,29.8,22.9,962,45,64.7,0.7036734
03-07-2019 00:00,0.13725,0,0,0,0,0.001261667,0,0,29.6,22.2,962,45,65.6,0.681355
03-07-2019 01:00,0.161083333,0,0,0,0,0.001266167,0,0,29.3,21.5,962,44.6,62.5,0.6664403
03-07-2019 02:00,0.1385,0,0,0,0,0.0012755,0,0,29,20.9,962,43.2,59.4,0.6498088
03-07-2019 03:00,0.548083333,0,0,0,0,0.001263167,0,0.425418167,28.8,20.3,962,41.7,56.6,0.649165
03-07-2019 04:00,0.717916667,0,0,0,0,0.001264833,0,0.578635167,28.5,20,962,40.1,54.9,0.6671914
03-07-2019 05:00,0.298916667,0,0,0,0,0.001269833,0,0.1379785,28.3,20.2,962,40,54.8,0.6844667
03-07-2019 06:00,0.145166667,0,0,0,0,0.001264833,0,0,28.2,19.4,963,41.2,66,0.6915485
03-07-2019 07:00,0.181416667,0.447416667,0,0,0,0.001867333,0,0.054460167,28.1,20.4,963,42,62.6,0.7346831
03-07-2019 08:00,0.73675,0.96425,0,0,0,0.009875167,0,0.575279,28.3,23.5,963,40.8,46.3,0.7506708
03-07-2019 09:00,0.726666667,1.288583333,0,0,0,0.0143445,0,0.587194667,28.3,24.8,963,40,42.3,0.7498124
03-07-2019 10:00,0.740916667,1.86075,0,0,0,0.014327833,0,0.588786,28.3,25.8,963,40.4,41.4,0.7748133
03-07-2019 11:00,0.751833333,1.879916667,0,0,0,0.014338,0,0.592294167,28.3,26,963,41.2,41.6,0.7715943
03-07-2019 12:00,0.751916667,2.35675,0,0,0,0.014344667,0,0.594581167,28.4,26.7,963,42.1,42.8,0.7663366
03-07-2019 13:00,0.21625,2.496166667,0,0,0,0.014396333,0,0.039595167,28.7,27.2,962,43,42.5,0.7598986
03-07-2019 14:00,0.1545,2.43375,0,0,0,0.01445,0,0,29.1,27.5,962,43,42,0.7517438
03-07-2019 15:00,0.157666667,2.149833333,0,0,0,0.0144375,0,0,29.4,27.6,962,42.6,41.4,0.7483102
03-07-2019 16:00,0.1485,1.509666667,0,0,0,0.008148167,0,0,29.6,27.4,962,42.3,42.4,0.7486321
03-07-2019 17:00,0.149,0.647583333,0,0,0,0.0019425,0,0,29.6,26.7,962,42.5,44.9,0.7593621
03-07-2019 18:00,0.142666667,0.386166667,0,0,0,0.001272167,0,0,29.6,25.9,962,43,46.8,0.7405846
03-07-2019 19:00,0.144,0.324833333,0,0,0,0.001267833,0,0,29.5,25.5,962,43,49.2,0.7453058
03-07-2019 20:00,0.145,0.008083333,0,0,0,0.001253333,0,0,29.3,23.8,962,43.7,58.4,0.7411211
03-07-2019 21:00,0.139333333,0,0,0,0,0.0011935,0,0,29.1,22.4,962,43.3,60.2,0.7645125
03-07-2019 22:00,0.136,0,0,0,0,0.001227333,0,0,28.8,21.4,963,43.8,64.4,0.7251334
03-07-2019 23:00,0.13575,0,0,0,0,0.0012505,0,0,28.6,20.8,963,44,65.9,0.70818
04-07-2019 00:00,0.141083333,0,0,0,0,0.001267833,0,0,28.4,20.7,963,44,66.7,0.6840375
04-07-2019 01:00,0.143833333,0,0,0,0,0.001266333,0,0,28.2,20.4,963,44.4,67.2,0.6807112
04-07-2019 02:00,0.157083333,0,0,0,0,0.001269833,0,0.042925,28,19.8,963,44.1,66.4,0.6811404
04-07-2019 03:00,0.6875,0,0,0,0,0.001268833,0,0.561756667,27.7,19,963,42.2,63.4,0.681355
04-07-2019 04:00,0.590083333,0,0,0,0,0.001252833,0,0.432206333,27.5,18.3,963,40.6,61.6,0.6885441
04-07-2019 05:00,0.136083333,0,0,0,0,0.0012835,0,0,27.2,18.8,958,39,56.1,0.6915485
04-07-2019 06:00,0.13675,0.111,0,0,0,0.001273667,0,0,27.2,20.6,964,37.6,45.8,0.6862908
04-07-2019 07:00,0.138583333,0.38775,0,0,0,0.001284667,0,0,27.4,23.1,964,37,38.4,0.7494905
04-07-2019 08:00,0.554583333,1.021416667,0,0,0,0.010157,0,0.423918167,27.5,24.1,964,37,38.4,0.78329
04-07-2019 09:00,0.7305,1.583833333,0,0,0,0.014309333,0,0.578706833,27.5,25.4,964,37.6,37.3,0.7571088
04-07-2019 10:00,0.734416667,2.039916667,0,0,0,0.014265167,0,0.582421667,27.5,26.7,964,39.2,37.1,0.788655
04-07-2019 11:00,0.73975,2.4355,0,0,0,0.014254333,0,0.5882965,27.6,26.8,964,40.6,37.9,0.7808221
04-07-2019 12:00,0.404,2.538583333,0,0,0,0.014295,0,0.245457333,27.8,27.4,964,41.8,37,0.765049
04-07-2019 13:00,0.145416667,2.5375,0,0,0,0.014332667,0,0,28.1,27.7,963,41,36,0.7624738
04-07-2019 14:00,0.158083333,2.471,0,0,0,0.01439,0,0,28.5,28.3,963,40.8,34.4,0.7460569
04-07-2019 15:00,0.153,2.27525,0,0,0,0.014432333,0,0,29,28.5,962,39.4,32.4,0.7348977
04-07-2019 16:00,0.179083333,2.046083333,0,0,0,0.012709833,0,0.0421695,29.3,28.4,962,38.3,31.4,0.7379021
04-07-2019 17:00,0.714333333,1.540166667,0,0,0,0.010951833,0,0.564653,29.5,28,962,38,31.6,0.7376875
04-07-2019 18:00,0.497666667,0.569083333,0,0,0,0.002115167,0,0.335075167,29.6,27,962,38.2,39,0.7229874
04-07-2019 19:00,0.157833333,0.184666667,0,0,0,0.001308333,0,0,29.4,25,962,40,50.4,0.7168713
04-07-2019 20:00,0.14675,0.001833333,0,0,0,0.0012575,0,0,29.1,23.4,962,41.3,57.6,0.7016347
04-07-2019 21:00,0.14425,0,0,0,0,0.001207,0,0,28.8,22.3,963,43.2,66.6,0.7352196
04-07-2019 22:00,0.164,0,0,0,0,0.001246833,0,0,28.5,21.4,962,45,73.4,0.6990595
04-07-2019 23:00,0.150833333,0,0,0,0,0.001263333,0,0,28.3,20.9,962,45.8,74,0.6522767
05-07-2019 00:00,0.150833333,0,0,0,0,0.001272,0,0,28.1,20.2,962,46,76.4,0.6069961
05-07-2019 01:00,0.146916667,0,0,0,0,0.0012815,0,0,27.9,19.6,962,46,77.2,0.6052793
05-07-2019 02:00,0.144083333,0,0,0,0,0.001281333,0,0,27.8,19.1,962,46,79.5,0.6090348
05-07-2019 03:00,0.146833333,0,0,0,0,0.001262833,0,0,27.6,18.7,962,46,80.4,0.6088202
05-07-2019 04:00,0.15175,0,0,0,0,0.001282833,0,0,27.4,18.4,962,46,76.5,0.6133268
05-07-2019 05:00,0.15175,0,0,0,0,0.001285833,0,0,27.2,19.4,963,46,74.5,0.6430489
05-07-2019 06:00,0.13625,0.058416667,0,0,0,0.001267667,0,0,27.4,23.1,963,46,58.6,0.6705177
05-07-2019 07:00,0.17625,0.370666667,0,0,0,0.001920833,0,0.037750667,27.5,25.1,963,46.2,54.9,0.7263137
05-07-2019 08:00,0.708,0.97775,0,0,0,0.010996,0,0.5567655,27.8,28,963,47,46.3,0.7369364
05-07-2019 09:00,0.7195,1.5875,0,0,0,0.014321,0,0.574659,27.9,30.1,962,46.2,37.6,0.7413357
05-07-2019 10:00,0.736166667,2.02875,0,0,0,0.014276833,0,0.579906833,27.9,30.6,962,46.8,37.4,0.7691264
05-07-2019 11:00,0.741166667,2.20625,0,0,0,0.014276667,0,0.5855535,28.1,31.2,962,46.9,36.2,0.7654782
05-07-2019 12:00,0.7455,2.098583333,0,0,0,0.014288833,0,0.585680833,28.4,30.9,962,46,35.2,0.7606497
05-07-2019 13:00,0.521083333,2.338916667,0,0,0,0.0143325,0,0.346618333,28.7,30.7,961,45.4,34,0.7632249
05-07-2019 14:00,0.180083333,2.089166667,0,0,0,0.013437167,0,0,29.1,30.7,961,43.6,31.7,0.7610789
05-07-2019 15:00,0.137333333,1.848583333,0,0,0,0.011011167,0,0,29.4,30.8,960,40.8,27.4,0.7536752
05-07-2019 16:00,0.15325,1.850333333,0,0,0,0.0134275,0,0,29.8,30.7,960,36.6,22.8,0.7513146
05-07-2019 17:00,0.15725,1.4475,0,0,0,0.009064,0,0,30,30.3,959,34.5,22.3,0.7503489
05-07-2019 18:00,0.32675,0.552583333,0,0,0,0.001552,0,0.177277667,30.1,29.6,959,34.7,25,0.7311422
05-07-2019 19:00,0.154166667,0.184083333,0,0,0,0.001278833,0,0,30,28.1,959,35,27.6,0.7278159
05-07-2019 20:00,0.15025,0.001916667,0,0,0,0.001287833,0,0,29.7,25.4,959,36.6,35.8,0.735005
05-07-2019 21:00,0.142333333,0,0,0,0,0.001214333,0,0,29.4,23.4,960,37.3,42.8,0.7442328
05-07-2019 22:00,0.13575,0,0,0,0,0.00124,0,0,29.2,22.1,960,37,47,0.733932
05-07-2019 23:00,0.1355,0,0,0,0,0.00124,0,0,28.9,22,960,37.8,51.2,0.7037807
06-07-2019 00:00,0.135666667,0,0,0,0,0.001265333,0,0,28.6,21.3,960,39,59,0.6724491
06-07-2019 01:00,0.15625,0,0,0,0,0.001275167,0,0,28.4,20.2,959,40.1,65.3,0.6532424
06-07-2019 02:00,0.133833333,0,0,0,0,0.0012765,0,0,28.2,19.7,959,41,65.8,0.6415467
06-07-2019 03:00,0.134666667,0,0,0,0,0.001287333,0,0,28,18.8,959,41.2,71.6,0.6358598
06-07-2019 04:00,0.414,0,0,0,0,0.001252167,0,0.300534167,27.8,18.2,958,42,72.4,0.6606461
06-07-2019 05:00,0.216833333,0,0,0,0,0.001281167,0,0.060136833,27.6,19.7,958,42,61.9,0.6913339
06-07-2019 06:00,0.136333333,0.13375,0,0,0,0.001290833,0,0,27.8,23.7,958,41.8,49.1,0.6880076
06-07-2019 07:00,0.245583333,0.609583333,0,0,0,0.00229,0,0.1248645,28,25.7,958,41.2,45.5,0.7284597
06-07-2019 08:00,0.7135,0.746916667,0,0,0,0.0074755,0,0.566102667,28,25.6,958,41.9,47.2,0.7413357
06-07-2019 09:00,0.34225,1.06375,0,0,0,0.0104385,0,0.186583167,28,26.5,959,42.2,44.4,0.74037
06-07-2019 10:00,0.334833333,0.850166667,0,0,0,0.007177,0,0.152275667,28,27,959,42,42,0.7691264
06-07-2019 11:00,0.1385,0.374333333,0,0,0,0.001251833,0,0,28,25.3,959,42.2,49.8,0.7749206
06-07-2019 12:00,0.530583333,0.93725,0,0,0,0.004697833,0,0.413482167,28.1,25,957,43.8,58,0.7777104
06-07-2019 13:00,0.32825,0.364083333,0,0,0,0.002052333,0,0.159239167,28.2,24.8,957,44,56.2,0.7681607
06-07-2019 14:00,0.143666667,0.032666667,0,0,0,0.0012815,0,0,27.9,19.6,961,44.8,76,0.7554993
06-07-2019 15:00,0.351083333,1.227666667,0,0,0,0.005516333,0,0.221109333,27.8,20.9,959,45.2,70.4,0.7513146
06-07-2019 16:00,0.728333333,1.77375,0,0,0,0.013121,0,0.574533167,27.9,23.1,957,45.8,64.2,0.7498124
06-07-2019 17:00,0.73725,1.480666667,0,0,0,0.014269833,0,0.5830415,28.2,23.8,957,45.3,60.9,0.7458423
06-07-2019 18:00,0.50975,0.549583333,0,0,0,0.003703833,0,0.354569667,28.4,23.5,956,46,61.1,0.7310349
06-07-2019 19:00,0.14275,0.18225,0,0,0,0.001268333,0,0,28.5,22.8,956,46,65.5,0.7324298
06-07-2019 20:00,0.1515,0.000666667,0,0,0,0.001271333,0,0,28.1,21.3,957,46,72.1,0.7337174
06-07-2019 21:00,0.137333333,0,0,0,0,0.001224167,0,0,27.9,20.1,957,46.8,76.8,0.7344685
06-07-2019 22:00,0.141166667,0,0,0,0,0.001246833,0,0,27.6,19.7,957,47.4,80.2,0.7212706
06-07-2019 23:00,0.140666667,0,0,0,0,0.001231833,0,0,27.4,19.6,957,48,80.6,0.7047464
07-07-2019 00:00,0.137916667,0,0,0,0,0.001274167,0,0,27.2,19.4,957,48,80,0.6922996
07-07-2019 01:00,0.134416667,0,0,0,0,0.001269,0,0,27,19.8,957,48.1,77.2,0.6955186
07-07-2019 02:00,0.137333333,0,0,0,0,0.001273333,0,0,26.8,19.9,957,48.4,75.4,0.699596
07-07-2019 03:00,0.415083333,0,0,0,0,0.001266333,0,0.291726667,26.7,18.3,956,48.3,81.5,0.6988449
07-07-2019 04:00,0.702916667,0,0,0,0,0.001258,0,0.567777,26.5,18.3,958,49,82.7,0.7000252
07-07-2019 05:00,0.231916667,0,0,0,0,0.001269167,0,0.070627,26.4,18.2,958,49,82.4,0.694231
07-07-2019 06:00,0.1325,0.162833333,0,0,0,0.001278167,0,0,26.4,20.1,956,49,75.4,0.6891879
07-07-2019 07:00,0.135166667,0.286333333,0,0,0,0.001275167,0,0,26.8,24.4,957,49.4,60.1,0.6938018
07-07-2019 08:00,0.618833333,1.115,0,0,0,0.011645167,0,0.4891335,27.1,26.9,957,49,50,0.7050683
07-07-2019 09:00,0.725583333,1.076666667,0,0,0,0.012857667,0,0.5469545,27.1,26.6,957,49,49.1,0.7042099
07-07-2019 10:00,0.229333333,1.263666667,0,0,0,0.0090325,0,0.0284725,26.5,25.3,957,51.8,54.4,0.70818
07-07-2019 11:00,1.0205,2.0085,0,0,0,0.0143275,0.161010667,0.572277167,26.3,27,957,51.6,46.6,0.7080727
07-07-2019 12:00,1.214166667,1.771666667,0,0,0,0.014324333,0.4144225,0.555776167,26.5,27.6,957,51.9,45.8,0.7159056
07-07-2019 13:00,0.442083333,1.6805,0,0,0,0.0113835,0.107056,0,26.8,27.8,956,50.6,43.4,0.7134377
07-07-2019 14:00,0.764916667,1.5755,0,0,0,0.011503333,0.3798105,0,26.8,27.7,956,49.4,43,0.6993814
07-07-2019 15:00,1.287,2.041333333,0,0,0,0.013220333,0.024889333,0,27.2,27.8,956,47.6,41,0.6936945
07-07-2019 16:00,2.256333333,2.077833333,0,0,0,0.014363167,0.863450333,0.089299833,27.9,28.5,956,42.9,35.6,0.6921923
07-07-2019 17:00,0.507166667,1.394083333,0,0,0,0.009984833,0.0250295,0.186548667,28.1,28.2,956,40.4,34.6,0.6907974
07-07-2019 18:00,0.198916667,0.348916667,0,0,0,0.0012685,0,0,27.6,25.6,956,45.6,50.4,0.6930507
07-07-2019 19:00,0.2985,0.217,0,0,0,0.001276,0,0,27.3,24.9,957,49.7,56.6,0.7024931
07-07-2019 20:00,0.186666667,0.001583333,0,0,0,0.0012665,0,0,26.9,24.2,957,50.6,58.7,0.7117209
07-07-2019 21:00,0.203083333,0,0,0,0,0.001214,0,0,26.5,24.2,958,51.6,56.9,0.7194465
07-07-2019 22:00,0.1625,0,0,0,0,0.001242333,0,0,26.3,24.4,958,52.8,55.2,0.6991668
07-07-2019 23:00,0.146583333,0,0,0,0,0.001264333,0,0,26.1,24.4,958,53.8,55.7,0.6808185
08-07-2019 00:00,0.146,0,0,0,0,0.001273667,0,0,25.9,23.9,958,53.6,56.7,0.6633286
08-07-2019 01:00,0.14575,0,0,0,0,0.0012715,0,0,25.7,23.9,958,53.6,57,0.642727
08-07-2019 02:00,0.488083333,0,0,0,0,0.0012715,0,0.377389,25.5,23.6,959,54,58.6,0.6214816
08-07-2019 03:00,0.706333333,0,0,0,0,0.0012545,0,0.5653985,25.2,23.3,959,54,58.9,0.6146144
08-07-2019 04:00,0.70825,0,0,0,0,0.001261833,0,0.569068833,25,23,959,54.6,59.4,0.6182626
08-07-2019 05:00,0.276166667,0,0,0,0,0.001262833,0,0.078109,24.6,22.8,959,56,60.8,0.6161166
08-07-2019 06:00,0.2735,0.26075,0,0,0,0.002466333,0,0,24.4,22.3,959,57.8,64.3,0.6146144
08-07-2019 07:00,0.135416667,0.41675,0,0,0,0.006652667,0,0,24.6,21.9,959,56.4,69.1,0.6367182
08-07-2019 08:00,0.604,0.822,0,0,0,0.013508333,0,0.368089833,24.8,24.4,960,56.8,60.6,0.6346795
08-07-2019 09:00,0.55525,1.230583333,0,0,0,0.014622667,0,0.395068333,25,25,960,56.1,55.4,0.6740586
08-07-2019 10:00,0.526333333,1.075416667,0,0,0,0.010717833,0,0.3656835,25,25.5,960,56,52.2,0.7079654
08-07-2019 11:00,0.331666667,1.75975,0,0,0,0.014524833,0,0.204213833,25.1,25.3,960,55.7,49.7,0.7133304
08-07-2019 12:00,0.72275,1.269,0,0,0,0.014443333,0,0.577478667,25.2,25.9,960,53.8,48.4,0.7184808
08-07-2019 13:00,0.637583333,1.486916667,0,0,0,0.0103025,0,0.468270333,25.3,26.3,959,52.7,46.1,0.7195538
08-07-2019 14:00,0.131083333,0.525083333,0,0,0,0.001826,0,0,25.4,25.4,959,52,45,0.7080727
08-07-2019 15:00,0.129666667,0.298666667,0,0,0,0.001293,0,0,25.4,23.7,959,52.2,54.8,0.6969135
08-07-2019 16:00,0.136833333,0.7155,0,0,0,0.003379833,0,0,25.4,23.5,959,53.5,59.4,0.7064632
08-07-2019 17:00,0.807416667,0.224916667,0,0,0,0.001267833,0,0,25,23.5,959,54.6,58.2,0.6972354
08-07-2019 18:00,0.30075,0.12,0,0,0,0.0012745,0,0,24.8,23.7,959,55.6,57.7,0.6993814
08-07-2019 19:00,0.137833333,0.00775,0,0,0,0.001266333,0,0,24.8,23.8,959,55.4,57,0.6801747
08-07-2019 20:00,0.1795,0,0,0,0,0.0012795,0,0,24.6,23.3,960,56.2,59.6,0.7190173
08-07-2019 21:00,0.156333333,0,0,0,0,0.0012335,0,0,24.6,23.1,960,56,59.6,0.7262064
08-07-2019 22:00,0.1645,0,0,0,0,0.001238,0,0,24.5,23,960,56,59.5,0.7122574
08-07-2019 23:00,0.155583333,0,0,0,0,0.001271,0,0,24.3,23,960,55.2,58.2,0.701742
09-07-2019 00:00,0.14475,0,0,0,0,0.001278833,0,0,24.2,22.8,960,54.6,57.4,0.6712688
09-07-2019 01:00,0.130083333,0,0,0,0,0.001280333,0,0,24.1,23,960,54,56,0.6189064
09-07-2019 02:00,0.120833333,0,0,0,0,0.001283333,0,0,24,23,960,54,56,0.6059231
09-07-2019 03:00,0.1425,0,0,0,0,0.001283167,0,0.0091765,23.9,22.8,960,55,56,0.603026
09-07-2019 04:00,0.6695,0,0,0,0,0.0012635,0,0.543138833,23.8,22.1,960,54,55.9,0.6084983
09-07-2019 05:00,0.27125,0,0,0,0,0.001277667,0,0.085491667,23.5,20.4,960,52.2,56.6,0.6659038
09-07-2019 06:00,0.154916667,0,0,0,0,0.0012715,0.001089,0,23.3,20.9,960,51,54.8,0.7003471
09-07-2019 07:00,0.43425,0.030166667,0,0,0,0.001270167,0.1834975,0,23.2,21.5,960,50,52.4,0.737151
09-07-2019 08:00,0.756916667,0.272416667,0,0,0,0.0012845,0.143792,0,23.2,21.6,961,49,50.4,0.7370437
09-07-2019 09:00,0.249,0.449666667,0,0,0,0.0023595,0.008640167,0.0117895,23.2,19.7,961,49.3,52.9,0.7501343
09-07-2019 10:00,0.501916667,0.814833333,0,0,0,0.0109245,0,0.362066333,23.4,20.2,961,51.2,53.6,0.7802856
09-07-2019 11:00,0.768,1.169083333,0,0,0,0.0145675,0,0.366374,23.5,21.7,961,52,50.9,0.784363
09-07-2019 12:00,0.16975,1.12075,0,0,0,0.014530333,0,0,23.5,22.4,961,52,50,0.7866163
09-07-2019 13:00,0.4195,1.517833333,0,0,0,0.014486,0,0.282928833,23.5,23,960,52.6,49.7,0.78329
09-07-2019 14:00,0.724833333,2.126416667,0,0,0,0.014437167,0,0.573925833,23.7,23.3,960,52.9,50.6,0.7705213
09-07-2019 15:00,0.729333333,2.3865,0,0,0,0.014388667,0,0.578383167,23.9,23.3,960,51.8,50.4,0.7656928
09-07-2019 16:00,0.7165,1.260916667,0,0,0,0.007881333,0,0.570237333,24.1,22.9,959,51,52,0.7634395
09-07-2019 17:00,0.35325,1.127083333,0,0,0,0.007610833,0,0.181218333,24.2,22,959,51,55.1,0.7559285
09-07-2019 18:00,0.308083333,0.630083333,0,0,0,0.003943833,0,0,24.2,21.8,959,51,55.6,0.7396189
09-07-2019 19:00,0.4995,0.207666667,0,0,0,0.001261167,0,0,23.9,21,959,51.6,59.4,0.736078
09-07-2019 20:00,0.144666667,0,0,0,0,0.00128,0,0,23.5,19.6,960,52.1,63.9,0.7400481
09-07-2019 21:00,0.17975,0,0,0,0,0.001208833,0,0,23.4,18.5,960,52.3,70.4,0.7467007
09-07-2019 22:00,0.157833333,0,0,0,0,0.001248833,0,0,23.4,17.4,960,52,73.1,0.7337174
09-07-2019 23:00,0.142083333,0,0,0,0,0.001273833,0,0,23.2,16.6,960,51.9,70.8,0.6889733
10-07-2019 00:00,0.1415,0,0,0,0,0.0012905,0,0,23,15.7,961,50.6,70.6,0.6465898
10-07-2019 01:00,0.138916667,0,0,0,0,0.001280667,0,0,22.8,15.2,961,49.4,66,0.6149363
10-07-2019 02:00,0.135583333,0,0,0,0,0.001295667,0,0,22.6,14.9,961,47.1,63.5,0.5985194
10-07-2019 03:00,0.132916667,0,0,0,0,0.0012985,0,0,22.4,14.3,961,46,65.2,0.5935836
